154,1136,521,1.74,49.28,1.39
155,685,129,4.55,17.49,1.35
156,898,493,1.4,49.03,1.38
157,296,40,5.1,10.22,1.46
158,832,633,0.89,61.91,1.32
159,831,596,0.98,67.92,1.35
160,297,40,5.12,8.14,0.99
161,722,301,1.9,33.21,1.39
162,298,43,4.83,8.33,1.52
163,696,171,3.38,22.43,1.33
164,294,46,4.39,9.19,2.14
165,295,43,4.63,8.18,1.28
166,289,51,3.84,9.84,1.43
167,288,47,4.15,8.89,1.46
168,275,55,3.3,9.15,1.46
169,295,42,4.77,9.42,1.39
170,298,46,4.5,8.69,1.16
171,297,38,5.32,7.84,1.56
172,296,41,4.88,7.98,1.07
173,294,51,3.91,9.72,1.36
174,661,573,0.71,56.96,1.37
175,295,53,3.7,10.83,0.92
176,295,42,4.87,9.76,1.09
177,289,55,3.53,10.45,1.39
178,678,269,1.94,30.65,1.24
179,294,47,4.28,9.22,1.2
180,715,1982,-0.02,174.19,1.2
181,287,49,3.98,8.77,1.27
182,294,45,4.4,8.9,1.18
183,277,48,3.82,9.27,1.1
184,281,51,3.73,11.63,1.26
185,702,266,2.08,34.11,1.1
186,297,46,4.43,9.45,1.24
187,294,46,4.45,10.75,1.2
188,297,45,4.56,9.42,0.9
189,294,46,4.38,9.89,1.24
190,295,45,4.51,7.7,1.57
191,292,47,4.2,7.8,1.06
192,284,46,4.09,10.11,1.11
193,298,48,4.26,10.7,1.23
194,828,1867,0.11,195.97,1.25
195,295,50,4.03,12.25,1.05
196,294,43,4.7,9.31,1.13
197,298,46,4.4,10.18,1.44
198,270,65,2.69,12.37,1.2
199,295,41,4.95,8.94,1.2
200,296,39,5.13,8.75,1.07
201,828,735,0.65,83.88,1.24
202,294,44,4.59,10.73,1.1
203,297,49,4.09,8.22,1.19
204,295,46,4.33,9.78,1.02
205,898,1071,0.39,110.69,1.48
206,295,43,4.63,8.27,1.24
207,285,47,4.11,9.45,1.11
208,295,42,4.83,8.26,1.24
209,300,43,4.84,9.49,0.97
210,296,41,4.88,8.5,1.44
211,1140,375,2.59,40.13,1.15
212,289,46,4.32,9.41,1.13
213,299,40,5.1,7.5,1.05
214,299,40,5.1,7.81,0.94
215,290,44,4.5,9.03,1.12
216,295,42,4.83,9.7,1.01
217,292,47,4.24,10.96,1.24
218,298,41,5.06,6.2,0.93
219,1140,483,1.93,49.47,1.2
220,298,45,4.49,8.95,1.41
221,694,139,4.21,20.7,1.07
222,296,45,4.53,10.55,1.64
223,293,42,4.71,9.73,1.1
224,295,44,4.51,9.36,1.23
225,809,453,1.3,49.38,1.08
226,294,42,4.85,10.09,1.04
227,295,42,4.74,8.12,1.17
228,295,49,4.12,9.96,1.42
229,794,508,1.07,49.29,1.22
230,288,46,4.26,9.57,1.02
231,712,429,1.12,52.47,1.15
232,296,41,4.91,8.59,1.22
233,295,44,4.53,8.99,1.31
234,293,42,4.71,10.28,1.14
235,670,822,0.36,83.02,1.14
236,299,41,5.05,7.89,0.92
237,298,40,5.0,8.11,1.17
238,291,44,4.52,8.87,0.96
239,296,41,4.91,8.11,1.05
240,294,43,4.66,9.27,1.03
241,293,45,4.47,6.44,1.09
242,295,42,4.74,7.94,1.09
243,814,871,0.45,76.13,1.07
244,292,45,4.44,9.5,1.07
245,722,389,1.32,39.94,1.23
246,295,42,4.87,7.72,1.15
247,293,44,4.6,9.63,0.89
248,294,42,4.81,8.34,0.96
249,293,43,4.67,9.09,1.28
250,1140,452,2.06,45.03,1.08
