157,288,51,3.81,9.35,0.63
158,290,52,3.72,8.81,0.63
159,294,64,3.15,7.96,0.59
160,293,46,4.3,7.92,0.59
161,722,1972,-0.01,97.41,0.59
162,295,45,4.49,8.81,1.53
163,296,50,3.99,7.78,1.66
164,295,42,4.87,9.6,0.65
165,294,49,4.04,7.63,0.62
166,295,47,4.35,8.35,0.61
167,683,420,1.12,23.89,0.63
168,722,188,3.2,15.43,0.59
169,898,173,4.58,14.63,0.59
170,795,433,1.42,24.76,0.61
171,562,1946,0.03,96.31,1.59
172,687,193,3.03,14.84,0.57
173,685,81,7.3,9.23,0.63
174,808,165,4.29,13.61,0.62
175,290,76,2.57,10.01,0.55
176,674,124,4.63,12.16,0.55
177,290,48,4.09,8.21,0.6
178,1411,238,5.49,18.57,0.58
179,1127,209,4.9,16.3,0.59
180,1183,257,4.17,18.26,0.57
181,1437,256,5.17,18.95,0.64
182,836,186,3.93,16.51,0.56
183,684,114,5.14,13.56,0.59
184,259,53,3.1,8.49,0.6
185,1140,160,6.51,15.9,0.55
186,1128,181,5.68,15.36,0.62
187,1139,183,5.67,15.9,0.62
188,676,150,3.78,14.45,0.56
189,693,119,5.0,12.12,1.47
190,675,116,4.98,11.83,0.56
191,709,116,5.3,11.32,1.53
192,898,191,4.14,17.07,0.55
193,1135,219,4.63,15.37,0.54
194,710,98,6.3,10.29,0.56
195,845,162,4.55,15.11,0.53
196,705,108,5.63,11.63,1.43
197,1227,239,4.68,17.49,0.53
198,670,118,4.83,12.39,0.56
199,829,143,5.12,14.18,0.55
200,287,54,3.58,9.14,0.52
201,1139,173,6.02,15.39,0.56
202,796,130,5.4,13.73,1.48
203,1227,213,5.26,17.06,0.53
204,303,35,6.03,9.02,0.49
205,295,44,4.65,8.0,0.49
206,694,108,5.55,13.5,0.47
207,1412,219,6.01,17.55,0.56
208,1226,237,4.72,17.22,0.53
209,1405,217,5.99,18.89,0.49
210,1226,180,6.27,16.57,0.46
211,1412,269,4.81,21.04,0.52
212,898,185,4.27,15.4,1.5
213,1127,207,4.93,18.59,0.57
214,2009,372,5.08,26.06,0.5
215,1140,212,4.9,17.93,0.52
216,1130,208,4.95,17.84,0.59
217,704,107,5.71,12.04,0.6
218,1141,169,6.18,15.79,0.51
219,1128,215,4.77,17.39,0.48
220,1140,204,5.1,18.17,1.54
221,289,50,3.94,8.97,0.51
222,702,103,5.92,11.79,0.5
223,2004,343,5.53,24.58,0.55
224,691,112,5.29,12.58,0.58
225,1415,228,5.76,18.91,0.53
226,682,130,4.51,12.71,0.51
227,293,42,4.82,9.92,0.59
228,297,45,4.56,8.35,0.57
229,664,119,4.76,12.17,0.54
230,303,34,6.06,8.05,0.58
231,1412,218,6.03,18.97,0.66
232,704,113,5.43,12.65,1.68
233,1140,182,5.73,15.74,0.54
234,299,49,4.24,10.05,0.51
235,1139,197,5.22,14.77,1.59
236,685,116,5.12,11.71,0.52
237,1402,229,5.65,18.86,0.55
238,691,116,5.09,12.89,0.57
239,886,187,4.18,17.03,0.54
240,699,108,5.59,11.34,1.75
241,1412,216,6.08,19.3,0.53
242,1126,197,5.19,17.37,0.53
243,692,104,5.76,11.81,0.59
244,701,121,4.99,12.82,0.55
245,1136,189,5.47,17.47,0.47
246,707,106,5.82,12.5,0.59
247,833,145,5.03,14.16,0.51
248,1412,238,5.47,20.25,0.49
249,294,49,4.1,8.4,0.46
250,295,43,4.66,8.27,0.49
