189,309,28,7.75,8.36,3.19
190,313,29,7.62,7.42,3.1
191,313,28,7.89,8.09,3.4
192,722,226,2.53,27.1,1.81
193,691,387,1.21,40.02,1.54
194,310,36,6.06,9.02,2.93
195,722,244,2.3,26.91,1.78
196,311,30,7.28,8.83,2.88
197,310,30,7.1,7.32,3.12
198,301,35,5.74,9.01,2.7
199,315,28,8.02,8.24,2.94
200,296,42,4.75,9.69,2.98
201,311,29,7.55,8.07,3.19
202,308,29,7.45,8.19,3.05
203,302,32,6.56,8.77,2.98
204,311,39,5.63,7.75,2.6
205,315,28,7.96,8.44,2.91
206,304,36,5.92,8.83,2.8
207,309,28,7.8,7.95,2.94
208,309,28,7.75,7.4,2.95
209,315,28,7.96,7.9,2.88
210,310,29,7.38,8.63,2.98
211,315,28,7.96,8.24,2.96
212,309,28,7.75,9.09,2.92
213,293,37,5.46,9.28,2.59
214,722,1946,-0.06,187.99,1.37
215,310,28,7.61,8.17,3.17
216,312,28,7.86,8.55,3.21
217,315,28,7.96,8.06,3.11
218,312,34,6.47,9.18,2.79
219,315,28,7.96,7.78,2.99
220,315,28,8.02,7.86,2.91
221,702,113,5.27,15.11,2.42
222,315,28,7.96,8.09,2.92
223,313,28,7.68,7.76,3.01
224,721,1982,-0.07,187.37,1.33
225,309,29,7.48,8.25,3.17
226,298,40,5.04,9.08,2.62
227,859,1308,0.18,127.43,1.36
228,311,30,7.33,8.6,3.0
229,315,28,7.96,8.07,3.2
230,315,28,7.96,6.78,3.16
231,309,29,7.28,8.47,3.3
232,303,34,6.21,8.49,2.76
233,309,28,7.75,8.52,3.3
234,313,28,7.95,7.48,3.18
235,311,28,7.73,8.28,3.04
236,309,28,7.75,8.58,3.07
237,309,28,7.75,7.87,3.13
238,315,28,7.96,8.02,3.06
239,311,28,7.82,8.66,3.19
240,313,31,7.13,8.01,3.0
241,315,38,5.74,8.39,2.5
242,315,29,7.72,7.93,2.84
243,313,28,7.89,8.88,3.19
244,314,30,7.4,8.64,2.84
245,315,28,7.96,7.55,2.86
246,309,28,7.75,8.41,2.92
247,315,28,7.96,8.57,2.83
248,311,37,5.96,8.96,2.66
249,309,39,5.59,9.78,2.75
250,315,28,7.96,7.01,2.79
